epoch,step,train_loss,train_accuracy_step,val_accuracy_step,val_accuracy_epoch,val_loss,train_accuracy_epoch
,7230,,,0.5,,,
,7231,,,0.3125,,,
,7232,,,0.46875,,,
,7233,,,0.5,,,
,7234,,,0.4375,,,
,7235,,,0.59375,,,
,7236,,,0.3125,,,
,7237,,,0.5,,,
,7238,,,0.40625,,,
,7239,,,0.53125,,,
,7240,,,0.53125,,,
,7241,,,0.3125,,,
,7242,,,0.40625,,,
,7243,,,0.34375,,,
,7244,,,0.46875,,,
,7245,,,0.4375,,,
,7246,,,0.46875,,,
,7247,,,0.46875,,,
,7248,,,0.3125,,,
,7249,,,0.46875,,,
,7250,,,0.28125,,,
,7251,,,0.40625,,,
,7252,,,0.40625,,,
,7253,,,0.4375,,,
,7254,,,0.3125,,,
,7255,,,0.375,,,
,7256,,,0.375,,,
,7257,,,0.59375,,,
,7258,,,0.40625,,,
,7259,,,0.21875,,,
,7260,,,0.4375,,,
,7261,,,0.34375,,,
,7262,,,0.5625,,,
,7263,,,0.3125,,,
,7264,,,0.34375,,,
,7265,,,0.3125,,,
,7266,,,0.28125,,,
,7267,,,0.5625,,,
,7268,,,0.28125,,,
,7269,,,0.4375,,,
,7270,,,0.375,,,
,7271,,,0.40625,,,
,7272,,,0.40625,,,
,7273,,,0.3125,,,
,7274,,,0.21875,,,
,7275,,,0.25,,,
,7276,,,0.25,,,
,7277,,,0.3125,,,
,7278,,,0.3125,,,
,7279,,,0.53125,,,
,7280,,,0.34375,,,
,7281,,,0.53125,,,
,7282,,,0.40625,,,
,7283,,,0.1875,,,
,7284,,,0.53125,,,
,7285,,,0.21875,,,
,7286,,,0.34375,,,
,7287,,,0.53125,,,
,7288,,,0.5625,,,
,7289,,,0.53125,,,
,7290,,,0.4375,,,
,7291,,,0.25,,,
,7292,,,0.40625,,,
,7293,,,0.4375,,,
,7294,,,0.28125,,,
,7295,,,0.21875,,,
,7296,,,0.34375,,,
,7297,,,0.3125,,,
,7298,,,0.46875,,,
,7299,,,0.46875,,,
,7300,,,0.4375,,,
,7301,,,0.34375,,,
,7302,,,0.3125,,,
,7303,,,0.40625,,,
,7304,,,0.40625,,,
,7305,,,0.40625,,,
,7306,,,0.34375,,,
,7307,,,0.21875,,,
,7308,,,0.34375,,,
,7309,,,0.46875,,,
,7310,,,0.4375,,,
,7311,,,0.375,,,
,7312,,,0.3125,,,
,7313,,,0.5,,,
,7314,,,0.375,,,
,7315,,,0.375,,,
,7316,,,0.25,,,
,7317,,,0.375,,,
,7318,,,0.3125,,,
,7319,,,0.34375,,,
,7320,,,0.4375,,,
,7321,,,0.5,,,
,7322,,,0.4375,,,
,7323,,,0.3125,,,
,7324,,,0.3125,,,
,7325,,,0.25,,,
,7326,,,0.375,,,
,7327,,,0.46875,,,
,7328,,,0.40625,,,
,7329,,,0.375,,,
,7330,,,0.25,,,
,7331,,,0.40625,,,
,7332,,,0.40625,,,
,7333,,,0.1875,,,
,7334,,,0.25,,,
,7335,,,0.40625,,,
,7336,,,0.5,,,
,7337,,,0.4375,,,
,7338,,,0.375,,,
,7339,,,0.4375,,,
,7340,,,0.59375,,,
,7341,,,0.46875,,,
,7342,,,0.375,,,
,7343,,,0.46875,,,
,7344,,,0.40625,,,
,7345,,,0.25,,,
,7346,,,0.3125,,,
,7347,,,0.375,,,
,7348,,,0.34375,,,
,7349,,,0.375,,,
,7350,,,0.34375,,,
,7351,,,0.375,,,
,7352,,,0.40625,,,
,7353,,,0.40625,,,
,7354,,,0.375,,,
,7355,,,0.46875,,,
,7356,,,0.28125,,,
,7357,,,0.46875,,,
,7358,,,0.4375,,,
,7359,,,0.40625,,,
,7360,,,0.46875,,,
,7361,,,0.3125,,,
,7362,,,0.375,,,
,7363,,,0.34375,,,
,7364,,,0.28125,,,
,7365,,,0.375,,,
,7366,,,0.28125,,,
,7367,,,0.34375,,,
,7368,,,0.25,,,
,7369,,,0.375,,,
,7370,,,0.25,,,
,7371,,,0.4375,,,
,7372,,,0.375,,,
,7373,,,0.375,,,
,7374,,,0.3125,,,
,7375,,,0.46875,,,
,7376,,,0.21875,,,
,7377,,,0.40625,,,
,7378,,,0.40625,,,
,7379,,,0.28125,,,
,7380,,,0.4375,,,
,7381,,,0.34375,,,
,7382,,,0.34375,,,
,7383,,,0.40625,,,
,7384,,,0.28125,,,
,7385,,,0.375,,,
,7386,,,0.3125,,,
,7387,,,0.21875,,,
,7388,,,0.40625,,,
,7389,,,0.40625,,,
,7390,,,0.5,,,
,7391,,,0.375,,,
,7392,,,0.28125,,,
,7393,,,0.25,,,
,7394,,,0.46875,,,
,7395,,,0.4375,,,
,7396,,,0.28125,,,
,7397,,,0.5,,,
,7398,,,0.375,,,
,7399,,,0.4375,,,
,7400,,,0.3125,,,
,7401,,,0.25,,,
,7402,,,0.375,,,
,7403,,,0.40625,,,
,7404,,,0.3125,,,
,7405,,,0.59375,,,
,7406,,,0.1875,,,
,7407,,,0.53125,,,
,7408,,,0.3125,,,
,7409,,,0.40625,,,
,7410,,,0.28125,,,
,7411,,,0.375,,,
,7412,,,0.21875,,,
,7413,,,0.34375,,,
,7414,,,0.40625,,,
,7415,,,0.40625,,,
,7416,,,0.46875,,,
,7417,,,0.21875,,,
,7418,,,0.3125,,,
,7419,,,0.3125,,,
,7420,,,0.375,,,
,7421,,,0.375,,,
,7422,,,0.4375,,,
,7423,,,0.28125,,,
,7424,,,0.375,,,
,7425,,,0.34375,,,
,7426,,,0.375,,,
,7427,,,0.34375,,,
,7428,,,0.34375,,,
,7429,,,0.28125,,,
,7430,,,0.4375,,,
,7431,,,0.34375,,,
,7432,,,0.5,,,
,7433,,,0.4375,,,
,7434,,,0.40625,,,
,7435,,,0.46875,,,
,7436,,,0.40625,,,
,7437,,,0.34375,,,
,7438,,,0.5,,,
,7439,,,0.375,,,
,7440,,,0.46875,,,
,7441,,,0.46875,,,
,7442,,,0.46875,,,
,7443,,,0.34375,,,
,7444,,,0.5,,,
,7445,,,0.5,,,
,7446,,,0.3125,,,
,7447,,,0.28125,,,
,7448,,,0.25,,,
,7449,,,0.4375,,,
,7450,,,0.4375,,,
,7451,,,0.34375,,,
,7452,,,0.34375,,,
,7453,,,0.46875,,,
,7454,,,0.3125,,,
,7455,,,0.46875,,,
,7456,,,0.46875,,,
,7457,,,0.375,,,
,7458,,,0.4375,,,
,7459,,,0.34375,,,
,7460,,,0.375,,,
,7461,,,0.34375,,,
,7462,,,0.28125,,,
,7463,,,0.375,,,
,7464,,,0.25,,,
,7465,,,0.59375,,,
,7466,,,0.5,,,
,7467,,,0.40625,,,
,7468,,,0.4375,,,
,7469,,,0.375,,,
,7470,,,0.375,,,
,7471,,,0.375,,,
,7472,,,0.4375,,,
,7473,,,0.34375,,,
,7474,,,0.34375,,,
,7475,,,0.34375,,,
,7476,,,0.34375,,,
,7477,,,0.21875,,,
,7478,,,0.53125,,,
,7479,,,0.15625,,,
,7480,,,0.1875,,,
,7481,,,0.4375,,,
,7482,,,0.21875,,,
,7483,,,0.4375,,,
,7484,,,0.5,,,
,7485,,,0.375,,,
,7486,,,0.375,,,
,7487,,,0.4375,,,
,7488,,,0.375,,,
,7489,,,0.375,,,
,7490,,,0.34375,,,
,7491,,,0.4375,,,
,7492,,,0.34375,,,
,7493,,,0.4375,,,
,7494,,,0.53125,,,
,7495,,,0.40625,,,
,7496,,,0.34375,,,
,7497,,,0.375,,,
,7498,,,0.34375,,,
,7499,,,0.34375,,,
,7500,,,0.46875,,,
,7501,,,0.46875,,,
,7502,,,0.375,,,
,7503,,,0.53125,,,
,7504,,,0.4375,,,
,7505,,,0.40625,,,
,7506,,,0.3125,,,
,7507,,,0.21875,,,
,7508,,,0.28125,,,
,7509,,,0.21875,,,
,7510,,,0.5625,,,
,7511,,,0.375,,,
,7512,,,0.46875,,,
,7513,,,0.21875,,,
,7514,,,0.34375,,,
,7515,,,0.4375,,,
,7516,,,0.3125,,,
,7517,,,0.25,,,
,7518,,,0.34375,,,
,7519,,,0.3125,,,
,7520,,,0.53125,,,
,7521,,,0.40625,,,
,7522,,,0.375,,,
,7523,,,0.3125,,,
,7524,,,0.5,,,
,7525,,,0.34375,,,
,7526,,,0.25,,,
,7527,,,0.46875,,,
,7528,,,0.28125,,,
,7529,,,0.25,,,
,7530,,,0.34375,,,
,7531,,,0.375,,,
,7532,,,0.3125,,,
,7533,,,0.40625,,,
,7534,,,0.4375,,,
,7535,,,0.5625,,,
,7536,,,0.46875,,,
,7537,,,0.28125,,,
,7538,,,0.4375,,,
,7539,,,0.375,,,
,7540,,,0.40625,,,
,7541,,,0.375,,,
,7542,,,0.25,,,
,7543,,,0.34375,,,
,7544,,,0.40625,,,
,7545,,,0.34375,,,
,7546,,,0.375,,,
,7547,,,0.3125,,,
,7548,,,0.40625,,,
,7549,,,0.34375,,,
,7550,,,0.5,,,
,7551,,,0.375,,,
,7552,,,0.28125,,,
,7553,,,0.34375,,,
,7554,,,0.3125,,,
,7555,,,0.5,,,
,7556,,,0.25,,,
,7557,,,0.28125,,,
,7558,,,0.5,,,
,7559,,,0.3125,,,
,7560,,,0.34375,,,
,7561,,,0.34375,,,
,7562,,,0.375,,,
,7563,,,0.34375,,,
,7564,,,0.4375,,,
,7565,,,0.34375,,,
,7566,,,0.4375,,,
,7567,,,0.28125,,,
,7568,,,0.40625,,,
,7569,,,0.46875,,,
,7570,,,0.34375,,,
,7571,,,0.53125,,,
,7572,,,0.3125,,,
,7573,,,0.5,,,
,7574,,,0.375,,,
,7575,,,0.5,,,
,7576,,,0.375,,,
,7577,,,0.28125,,,
,7578,,,0.125,,,
,7579,,,0.3125,,,
,7580,,,0.375,,,
,7581,,,0.28125,,,
,7582,,,0.3125,,,
,7583,,,0.5,,,
,7584,,,0.40625,,,
,7585,,,0.3125,,,
,7586,,,0.34375,,,
,7587,,,0.40625,,,
,7588,,,0.28125,,,
,7589,,,0.5,,,
,7590,,,0.40625,,,
,7591,,,0.21875,,,
,7592,,,0.34375,,,
,7593,,,0.21875,,,
,7594,,,0.3125,,,
,7595,,,0.3125,,,
,7596,,,0.21875,,,
,7597,,,0.4375,,,
,7598,,,0.4375,,,
,7599,,,0.40625,,,
,7600,,,0.53125,,,
,7601,,,0.3125,,,
,7602,,,0.4375,,,
,7603,,,0.25,,,
,7604,,,0.25,,,
,7605,,,0.46875,,,
,7606,,,0.46875,,,
,7607,,,0.375,,,
,7608,,,0.34375,,,
,7609,,,0.40625,,,
,7610,,,0.46875,,,
,7611,,,0.375,,,
,7612,,,0.40625,,,
,7613,,,0.34375,,,
,7614,,,0.28125,,,
,7615,,,0.40625,,,
,7616,,,0.34375,,,
,7617,,,0.46875,,,
,7618,,,0.34375,,,
,7619,,,0.4375,,,
,7620,,,0.34375,,,
,7621,,,0.375,,,
,7622,,,0.46875,,,
,7623,,,0.4375,,,
,7624,,,0.375,,,
,7625,,,0.375,,,
,7626,,,0.3125,,,
,7627,,,0.4375,,,
,7628,,,0.5,,,
,7629,,,0.5,,,
,7630,,,0.5625,,,
,7631,,,0.40625,,,
,7632,,,0.59375,,,
,7633,,,0.34375,,,
,7634,,,0.375,,,
,7635,,,0.40625,,,
,7636,,,0.46875,,,
,7637,,,0.40625,,,
,7638,,,0.34375,,,
,7639,,,0.46875,,,
,7640,,,0.375,,,
,7641,,,0.34375,,,
,7642,,,0.4375,,,
,7643,,,0.34375,,,
,7644,,,0.3125,,,
,7645,,,0.46875,,,
,7646,,,0.375,,,
,7647,,,0.5,,,
,7648,,,0.375,,,
,7649,,,0.4375,,,
,7650,,,0.28125,,,
,7651,,,0.5,,,
,7652,,,0.46875,,,
,7653,,,0.3125,,,
,7654,,,0.34375,,,
,7655,,,0.375,,,
,7656,,,0.40625,,,
,7657,,,0.375,,,
,7658,,,0.46875,,,
,7659,,,0.375,,,
,7660,,,0.25,,,
,7661,,,0.28125,,,
,7662,,,0.4375,,,
,7663,,,0.375,,,
,7664,,,0.46875,,,
,7665,,,0.40625,,,
,7666,,,0.53125,,,
,7667,,,0.46875,,,
,7668,,,0.40625,,,
,7669,,,0.4375,,,
,7670,,,0.34375,,,
,7671,,,0.28125,,,
,7672,,,0.34375,,,
,7673,,,0.25,,,
,7674,,,0.46875,,,
,7675,,,0.3125,,,
,7676,,,0.3125,,,
,7677,,,0.5,,,
,7678,,,0.46875,,,
,7679,,,0.375,,,
,7680,,,0.4375,,,
,7681,,,0.40625,,,
,7682,,,0.40625,,,
,7683,,,0.40625,,,
,7684,,,0.5,,,
,7685,,,0.53125,,,
,7686,,,0.40625,,,
,7687,,,0.4375,,,
,7688,,,0.4375,,,
,7689,,,0.40625,,,
,7690,,,0.46875,,,
,7691,,,0.40625,,,
,7692,,,0.34375,,,
,7693,,,0.28125,,,
,7694,,,0.34375,,,
,7695,,,0.34375,,,
,7696,,,0.25,,,
,7697,,,0.375,,,
,7698,,,0.46875,,,
,7699,,,0.5,,,
,7700,,,0.40625,,,
,7701,,,0.46875,,,
,7702,,,0.40625,,,
,7703,,,0.5625,,,
,7704,,,0.21875,,,
,7705,,,0.46875,,,
,7706,,,0.40625,,,
,7707,,,0.4375,,,
,7708,,,0.4375,,,
,7709,,,0.34375,,,
,7710,,,0.3125,,,
,7711,,,0.40625,,,
,7712,,,0.5,,,
,7713,,,0.375,,,
,7714,,,0.3125,,,
,7715,,,0.25,,,
,7716,,,0.3125,,,
,7717,,,0.40625,,,
,7718,,,0.375,,,
,7719,,,0.46875,,,
,7720,,,0.46875,,,
,7721,,,0.34375,,,
,7722,,,0.4375,,,
,7723,,,0.5,,,
,7724,,,0.46875,,,
,7725,,,0.34375,,,
,7726,,,0.375,,,
,7727,,,0.4375,,,
,7728,,,0.25,,,
,7729,,,0.375,,,
,7730,,,0.40625,,,
,7731,,,0.375,,,
,7732,,,0.28125,,,
,7733,,,0.3125,,,
,7734,,,0.4375,,,
,7735,,,0.25,,,
,7736,,,0.34375,,,
,7737,,,0.40625,,,
,7738,,,0.40625,,,
,7739,,,0.40625,,,
,7740,,,0.5625,,,
,7741,,,0.40625,,,
,7742,,,0.28125,,,
,7743,,,0.3125,,,
,7744,,,0.5,,,
,7745,,,0.46875,,,
,7746,,,0.34375,,,
,7747,,,0.65625,,,
,7748,,,0.34375,,,
,7749,,,0.375,,,
,7750,,,0.40625,,,
,7751,,,0.4375,,,
,7752,,,0.46875,,,
,7753,,,0.3125,,,
,7754,,,0.46875,,,
,7755,,,0.34375,,,
,7756,,,0.375,,,
,7757,,,0.28125,,,
,7758,,,0.28125,,,
,7759,,,0.1875,,,
,7760,,,0.46875,,,
,7761,,,0.46875,,,
,7762,,,0.375,,,
,7763,,,0.4375,,,
,7764,,,0.21875,,,
,7765,,,0.34375,,,
,7766,,,0.375,,,
,7767,,,0.3125,,,
,7768,,,0.53125,,,
,7769,,,0.3125,,,
,7770,,,0.375,,,
,7771,,,0.40625,,,
,7772,,,0.34375,,,
,7773,,,0.46875,,,
,7774,,,0.40625,,,
,7775,,,0.25,,,
,7776,,,0.375,,,
,7777,,,0.4375,,,
,7778,,,0.46875,,,
,7779,,,0.34375,,,
,7780,,,0.5,,,
,7781,,,0.375,,,
,7782,,,0.21875,,,
,7783,,,0.34375,,,
,7784,,,0.3125,,,
,7785,,,0.5,,,
,7786,,,0.28125,,,
,7787,,,0.40625,,,
,7788,,,0.375,,,
,7789,,,0.34375,,,
,7790,,,0.46875,,,
,7791,,,0.3125,,,
,7792,,,0.40625,,,
,7793,,,0.375,,,
,7794,,,0.5,,,
,7795,,,0.40625,,,
,7796,,,0.34375,,,
,7797,,,0.53125,,,
,7798,,,0.5,,,
,7799,,,0.53125,,,
,7800,,,0.34375,,,
,7801,,,0.40625,,,
,7802,,,0.46875,,,
,7803,,,0.3125,,,
,7804,,,0.40625,,,
,7805,,,0.40625,,,
,7806,,,0.53125,,,
,7807,,,0.3125,,,
,7808,,,0.3125,,,
,7809,,,0.4375,,,
,7810,,,0.375,,,
,7811,,,0.34375,,,
,7812,,,0.375,,,
,7813,,,0.28125,,,
,7814,,,0.34375,,,
,7815,,,0.34375,,,
,7816,,,0.5625,,,
,7817,,,0.28125,,,
,7818,,,0.375,,,
,7819,,,0.40625,,,
,7820,,,0.40625,,,
,7821,,,0.34375,,,
,7822,,,0.53125,,,
,7823,,,0.34375,,,
,7824,,,0.3125,,,
,7825,,,0.375,,,
,7826,,,0.375,,,
,7827,,,0.625,,,
,7828,,,0.21875,,,
,7829,,,0.375,,,
,7830,,,0.375,,,
,7831,,,0.34375,,,
,7832,,,0.40625,,,
,7833,,,0.34375,,,
,7834,,,0.375,,,
,7835,,,0.28125,,,
,7836,,,0.5,,,
,7837,,,0.28125,,,
,7838,,,0.40625,,,
,7839,,,0.40625,,,
,7840,,,0.34375,,,
,7841,,,0.375,,,
,7842,,,0.28125,,,
,7843,,,0.25,,,
,7844,,,0.40625,,,
,7845,,,0.34375,,,
,7846,,,0.5,,,
,7847,,,0.28125,,,
,7848,,,0.40625,,,
,7849,,,0.5,,,
,7850,,,0.5,,,
,7851,,,0.21875,,,
,7852,,,0.5625,,,
,7853,,,0.25,,,
,7854,,,0.5,,,
,7855,,,0.3125,,,
,7856,,,0.4375,,,
,7857,,,0.4375,,,
,7858,,,0.3125,,,
,7859,,,0.40625,,,
,7860,,,0.5,,,
,7861,,,0.4375,,,
,7862,,,0.4375,,,
,7863,,,0.28125,,,
,7864,,,0.4375,,,
,7865,,,0.375,,,
,7866,,,0.21875,,,
,7867,,,0.28125,,,
,7868,,,0.21875,,,
,7869,,,0.34375,,,
,7870,,,0.4375,,,
,7871,,,0.4375,,,
,7872,,,0.25,,,
,7873,,,0.4375,,,
,7874,,,0.3125,,,
,7875,,,0.4375,,,
,7876,,,0.46875,,,
,7877,,,0.3125,,,
,7878,,,0.3125,,,
,7879,,,0.25,,,
,7880,,,0.21875,,,
,7881,,,0.40625,,,
,7882,,,0.34375,,,
,7883,,,0.34375,,,
,7884,,,0.53125,,,
,7885,,,0.34375,,,
,7886,,,0.40625,,,
,7887,,,0.28125,,,
,7888,,,0.53125,,,
,7889,,,0.4375,,,
,7890,,,0.4375,,,
,7891,,,0.375,,,
,7892,,,0.375,,,
,7893,,,0.5,,,
,7894,,,0.28125,,,
,7895,,,0.5,,,
,7896,,,0.4375,,,
,7897,,,0.34375,,,
,7898,,,0.53125,,,
,7899,,,0.53125,,,
,7900,,,0.40625,,,
,7901,,,0.3125,,,
,7902,,,0.34375,,,
,7903,,,0.4375,,,
,7904,,,0.40625,,,
,7905,,,0.375,,,
,7906,,,0.625,,,
,7907,,,0.40625,,,
,7908,,,0.25,,,
,7909,,,0.21875,,,
,7910,,,0.5625,,,
,7911,,,0.28125,,,
,7912,,,0.34375,,,
,7913,,,0.40625,,,
,7914,,,0.3125,,,
,7915,,,0.375,,,
,7916,,,0.40625,,,
,7917,,,0.4375,,,
,7918,,,0.40625,,,
,7919,,,0.65625,,,
,7920,,,0.46875,,,
,7921,,,0.21875,,,
,7922,,,0.40625,,,
,7923,,,0.3125,,,
,7924,,,0.4375,,,
,7925,,,0.46875,,,
,7926,,,0.28125,,,
,7927,,,0.34375,,,
,7928,,,0.4375,,,
,7929,,,0.375,,,
,7930,,,0.40625,,,
,7931,,,0.34375,,,
,7932,,,0.3125,,,
,7933,,,0.34375,,,
,7934,,,0.28125,,,
,7935,,,0.34375,,,
,7936,,,0.46875,,,
,7937,,,0.46875,,,
,7938,,,0.3125,,,
,7939,,,0.375,,,
,7940,,,0.15625,,,
,7941,,,0.21875,,,
,7942,,,0.3125,,,
,7943,,,0.28125,,,
,7944,,,0.4375,,,
,7945,,,0.4375,,,
,7946,,,0.3125,,,
,7947,,,0.375,,,
,7948,,,0.3125,,,
,7949,,,0.375,,,
,7950,,,0.28125,,,
,7951,,,0.46875,,,
,7952,,,0.4375,,,
,7953,,,0.3125,,,
,7954,,,0.34375,,,
,7955,,,0.25,,,
,7956,,,0.21875,,,
,7957,,,0.375,,,
,7958,,,0.3125,,,
,7959,,,0.34375,,,
,7960,,,0.375,,,
,7961,,,0.46875,,,
,7962,,,0.4375,,,
,7963,,,0.34375,,,
,7964,,,0.1875,,,
,7965,,,0.4375,,,
,7966,,,0.28125,,,
,7967,,,0.28125,,,
,7968,,,0.25,,,
,7969,,,0.34375,,,
,7970,,,0.46875,,,
,7971,,,0.34375,,,
,7972,,,0.28125,,,
,7973,,,0.40625,,,
,7974,,,0.28125,,,
,7975,,,0.28125,,,
,7976,,,0.375,,,
,7977,,,0.375,,,
,7978,,,0.21875,,,
,7979,,,0.28125,,,
,7980,,,0.40625,,,
,7981,,,0.34375,,,
,7982,,,0.28125,,,
,7983,,,0.375,,,
,7984,,,0.375,,,
,7985,,,0.46875,,,
,7986,,,0.34375,,,
,7987,,,0.25,,,
,7988,,,0.4375,,,
,7989,,,0.40625,,,
,7990,,,0.34375,,,
,7991,,,0.375,,,
,7992,,,0.4375,,,
,7993,,,0.34375,,,
,7994,,,0.34375,,,
,7995,,,0.40625,,,
,7996,,,0.4375,,,
,7997,,,0.40625,,,
,7998,,,0.28125,,,
,7999,,,0.34375,,,
,8000,,,0.3125,,,
,8001,,,0.4375,,,
,8002,,,0.40625,,,
,8003,,,0.40625,,,
,8004,,,0.375,,,
,8005,,,0.40625,,,
,8006,,,0.40625,,,
,8007,,,0.53125,,,
,8008,,,0.34375,,,
,8009,,,0.34375,,,
,8010,,,0.375,,,
,8011,,,0.3125,,,
,8012,,,0.1875,,,
,8013,,,0.5625,,,
,8014,,,0.46875,,,
,8015,,,0.46875,,,
,8016,,,0.34375,,,
,8017,,,0.34375,,,
,8018,,,0.28125,,,
,8019,,,0.3125,,,
,8020,,,0.4375,,,
,8021,,,0.21875,,,
,8022,,,0.375,,,
,8023,,,0.25,,,
,8024,,,0.3125,,,
,8025,,,0.40625,,,
,8026,,,0.1875,,,
,8027,,,0.375,,,
,8028,,,0.3125,,,
,8029,,,0.28125,,,
,8030,,,0.34375,,,
,8031,,,0.4375,,,
,8032,,,0.46875,,,
,8033,,,0.5,,,
,8034,,,0.28125,,,
,8035,,,0.1875,,,
,8036,,,0.34375,,,
,8037,,,0.1875,,,
,8038,,,0.34375,,,
,8039,,,0.25,,,
,8040,,,0.28125,,,
,8041,,,0.46875,,,
,8042,,,0.46875,,,
,8043,,,0.34375,,,
,8044,,,0.4375,,,
,8045,,,0.5625,,,
,8046,,,0.40625,,,
,8047,,,0.375,,,
,8048,,,0.25,,,
,8049,,,0.34375,,,
,8050,,,0.375,,,
,8051,,,0.21875,,,
,8052,,,0.34375,,,
,8053,,,0.4375,,,
,8054,,,0.28125,,,
,8055,,,0.53125,,,
,8056,,,0.1875,,,
,8057,,,0.375,,,
,8058,,,0.28125,,,
,8059,,,0.375,,,
,8060,,,0.3125,,,
,8061,,,0.5,,,
,8062,,,0.34375,,,
,8063,,,0.34375,,,
,8064,,,0.28125,,,
,8065,,,0.34375,,,
,8066,,,0.25,,,
,8067,,,0.5625,,,
,8068,,,0.34375,,,
,8069,,,0.3125,,,
,8070,,,0.34375,,,
,8071,,,0.46875,,,
,8072,,,0.5,,,
,8073,,,0.34375,,,
,8074,,,0.375,,,
,8075,,,0.40625,,,
,8076,,,0.3125,,,
,8077,,,0.46875,,,
,8078,,,0.5625,,,
,8079,,,0.40625,,,
,8080,,,0.34375,,,
,8081,,,0.53125,,,
,8082,,,0.28125,,,
,8083,,,0.34375,,,
,8084,,,0.1875,,,
,8085,,,0.25,,,
,8086,,,0.40625,,,
,8087,,,0.53125,,,
,8088,,,0.28125,,,
,8089,,,0.3125,,,
,8090,,,0.40625,,,
,8091,,,0.46875,,,
,8092,,,0.5,,,
,8093,,,0.34375,,,
,8094,,,0.3125,,,
,8095,,,0.15625,,,
,8096,,,0.40625,,,
,8097,,,0.34375,,,
,8098,,,0.40625,,,
,8099,,,0.28125,,,
,8100,,,0.375,,,
,8101,,,0.40625,,,
,8102,,,0.4375,,,
,8103,,,0.34375,,,
,8104,,,0.3125,,,
,8105,,,0.3125,,,
,8106,,,0.28125,,,
,8107,,,0.40625,,,
,8108,,,0.40625,,,
,8109,,,0.3125,,,
,8110,,,0.34375,,,
,8111,,,0.375,,,
,8112,,,0.40625,,,
,8113,,,0.53125,,,
,8114,,,0.46875,,,
,8115,,,0.46875,,,
,8116,,,0.40625,,,
,8117,,,0.34375,,,
,8118,,,0.34375,,,
,8119,,,0.375,,,
,8120,,,0.40625,,,
,8121,,,0.4375,,,
,8122,,,0.5625,,,
,8123,,,0.3125,,,
,8124,,,0.34375,,,
,8125,,,0.3125,,,
,8126,,,0.15625,,,
,8127,,,0.34375,,,
,8128,,,0.375,,,
,8129,,,0.28125,,,
,8130,,,0.40625,,,
,8131,,,0.34375,,,
,8132,,,0.46875,,,
,8133,,,0.34375,,,
,8134,,,0.21875,,,
,8135,,,0.5625,,,
,8136,,,0.375,,,
,8137,,,0.3125,,,
,8138,,,0.59375,,,
,8139,,,0.25,,,
,8140,,,0.46875,,,
,8141,,,0.46875,,,
,8142,,,0.375,,,
,8143,,,0.53125,,,
,8144,,,0.46875,,,
,8145,,,0.28125,,,
,8146,,,0.40625,,,
,8147,,,0.28125,,,
,8148,,,0.3125,,,
,8149,,,0.3125,,,
,8150,,,0.28125,,,
,8151,,,0.3125,,,
,8152,,,0.375,,,
,8153,,,0.53125,,,
,8154,,,0.53125,,,
,8155,,,0.25,,,
,8156,,,0.375,,,
,8157,,,0.3125,,,
,8158,,,0.46875,,,
,8159,,,0.40625,,,
,8160,,,0.28125,,,
,8161,,,0.46875,,,
,8162,,,0.34375,,,
,8163,,,0.5,,,
,8164,,,0.4375,,,
,8165,,,0.34375,,,
,8166,,,0.375,,,
,8167,,,0.4375,,,
,8168,,,0.34375,,,
,8169,,,0.4375,,,
,8170,,,0.3125,,,
,8171,,,0.375,,,
,8172,,,0.34375,,,
,8173,,,0.34375,,,
,8174,,,0.5,,,
,8175,,,0.5625,,,
,8176,,,0.3125,,,
,8177,,,0.4375,,,
,8178,,,0.40625,,,
,8179,,,0.34375,,,
,8180,,,0.25,,,
,8181,,,0.09375,,,
,8182,,,0.4375,,,
,8183,,,0.46875,,,
,8184,,,0.40625,,,
,8185,,,0.25,,,
,8186,,,0.1875,,,
,8187,,,0.375,,,
,8188,,,0.28125,,,
,8189,,,0.34375,,,
,8190,,,0.40625,,,
,8191,,,0.375,,,
,8192,,,0.5625,,,
,8193,,,0.375,,,
,8194,,,0.375,,,
,8195,,,0.40625,,,
,8196,,,0.3125,,,
,8197,,,0.3125,,,
,8198,,,0.46875,,,
,8199,,,0.34375,,,
,8200,,,0.375,,,
,8201,,,0.34375,,,
,8202,,,0.3125,,,
,8203,,,0.34375,,,
,8204,,,0.34375,,,
,8205,,,0.5,,,
,8206,,,0.46875,,,
,8207,,,0.4375,,,
,8208,,,0.3125,,,
,8209,,,0.40625,,,
,8210,,,0.3125,,,
,8211,,,0.4375,,,
,8212,,,0.28125,,,
,8213,,,0.34375,,,
,8214,,,0.375,,,
,8215,,,0.40625,,,
,8216,,,0.5,,,
,8217,,,0.34375,,,
,8218,,,0.46875,,,
,8219,,,0.5,,,
,8220,,,0.15625,,,
,8221,,,0.34375,,,
,8222,,,0.375,,,
,8223,,,0.34375,,,
,8224,,,0.25,,,
,8225,,,0.3125,,,
,8226,,,0.4375,,,
,8227,,,0.28125,,,
,8228,,,0.21875,,,
,8229,,,0.25,,,
,8230,,,0.375,,,
,8231,,,0.375,,,
,8232,,,0.34375,,,
,8233,,,0.34375,,,
,8234,,,0.5625,,,
,8235,,,0.34375,,,
,8236,,,0.40625,,,
,8237,,,0.5,,,
,8238,,,0.3125,,,
,8239,,,0.40625,,,
,8240,,,0.5,,,
,8241,,,0.46875,,,
,8242,,,0.4375,,,
